Vehicle ID,Game ID,Game,Manufacturer,Vehicle Name,Vehicle Name Alternative,Year,How to Obtain,Value,Performance Index Class,Performance Index Number,Type,Era,Country,Rarity,Rarity Rating,Speed Rating,Acceleration Rating,Braking Rating,Handling Rating,Launch Rating,Offroad Rating,Link
3750,9,Forza Horizon 3,Vauxhall,Vauxhall Astra VXR (2012),Vauxhall Astra VXR,2012,Autoshow,25000,B,648,Super Hot Hatch,,,,,5.9,7.1,7.3,6.3,7.0,,https://forza.fandom.com/wiki/Vauxhall_Astra_VXR_(2012)
3751,9,Forza Horizon 3,Vauxhall,Vauxhall Corsa VXR (2016),Vauxhall Corsa VXR,2016,"Autoshow, Playseat Car Pack",28000,C,589,Hot Hatch,,,,,5.2,6.6,6.8,6.1,6.7,,https://forza.fandom.com/wiki/Vauxhall_Corsa_VXR_(2016)
3752,9,Forza Horizon 3,Vauxhall,Vauxhall Lotus Carlton,,1990,Autoshow,70000,B,666,Retro Saloons,,,,,6.8,7.7,6.1,6.1,7.4,,https://forza.fandom.com/wiki/Vauxhall_Lotus_Carlton
3753,9,Forza Horizon 3,Volvo,Volvo 123GT,,1967,Autoshow,25000,D,184,Cult Classics,,,,,4.0,5.1,3.0,3.7,5.3,,https://forza.fandom.com/wiki/Volvo_123GT
3754,9,Forza Horizon 3,Volvo,Volvo 242 Turbo Evolution,,1983,"Autoshow, Duracell Car Pack",45000,C,512,Classic Rally,,,,,5.2,6.7,4.9,4.8,6.8,,https://forza.fandom.com/wiki/Volvo_242_Turbo_Evolution
3755,9,Forza Horizon 3,Volvo,Volvo 850 R,,1997,Autoshow,25000,C,564,Retro Saloons,,,,,5.9,6.5,4.6,5.7,6.5,,https://forza.fandom.com/wiki/Volvo_850_R
3756,9,Forza Horizon 3,Volvo,Volvo 1800E,,1972,Barn Find,36000,D,314,Cult Classics,,,,,4.3,5.3,3.0,4.1,5.6,,https://forza.fandom.com/wiki/Volvo_1800E
3757,9,Forza Horizon 3,Volvo,Volvo S60 Polestar,,2015,Autoshow,72000,B,693,Super Saloons,,,,,6.2,7.0,7.6,6.5,8.2,,https://forza.fandom.com/wiki/Volvo_S60_Polestar
3758,9,Forza Horizon 3,Volvo,Volvo V60 Polestar,,2015,"Autoshow, Rockstar Energy Car Pack",62000,A,705,Super Saloons,,,,,6.3,7.2,7.5,6.5,8.3,,https://forza.fandom.com/wiki/Volvo_V60_Polestar
3759,9,Forza Horizon 3,W Motors,W Motors Lykan HyperSport,,2016,Autoshow,3400000,S2,919,Hypercars,,,,,8.7,9.4,9.9,8.1,9.0,,https://forza.fandom.com/wiki/W_Motors_Lykan_HyperSport
3760,9,Forza Horizon 3,Zenvo,Zenvo ST1,,2016,"Autoshow, Hot Wheels Expansion",1000000,S2,924,Hypercars,,,,,8.8,9.1,9.8,8.0,8.7,,https://forza.fandom.com/wiki/Zenvo_ST1
3761,9,Forza Horizon 3,Abarth,Abarth 500 esseesse,,2010,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Abarth_500_esseesse
3762,9,Forza Horizon 3,Audi,Audi S4 (2004),Audi S4,2004,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Audi_S4_(2004)
3763,9,Forza Horizon 3,BMW,BMW 323ti Sport,,2000,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/BMW_323ti_Sport
3764,9,Forza Horizon 3,BMW,BMW X5 M,,2011,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/BMW_X5_M
3765,9,Forza Horizon 3,Ford,Ford Fiesta Zetec S,,2009,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Ford_Fiesta_Zetec_S
3766,9,Forza Horizon 3,Ford,Ford FPV Limited Edition Pursuit Ute,,2014,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Ford_FPV_Limited_Edition_Pursuit_Ute
3767,9,Forza Horizon 3,Ford,Ford Transit Diesel,,2011,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Ford_Transit_Diesel
3768,9,Forza Horizon 3,Mazda,Mazda Mazdaspeed 3 (2010),Mazda Mazdaspeed 3,2010,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Mazda_Mazdaspeed_3_(2010)
3769,9,Forza Horizon 3,Mercedes-Benz,Mercedes-Benz A200 Turbo Coupe,,2009,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Mercedes-Benz_A200_Turbo_Coupe
3770,9,Forza Horizon 3,Mercedes-Benz,Mercedes-Benz C 32 AMG,,2004,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Mercedes-Benz_C_32_AMG
3771,9,Forza Horizon 3,Mini,Mini John Cooper Works,,2009,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Mini_John_Cooper_Works
3772,9,Forza Horizon 3,Mitsubishi,Mitsubishi Galant VR-4,,1992,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Mitsubishi_Galant_VR-4
3773,9,Forza Horizon 3,Playground,Playground Box Truck,,2014,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Playground_Box_Truck
3774,9,Forza Horizon 3,Playground,Playground Bus,,2014,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Playground_Bus
3775,9,Forza Horizon 3,Subaru,Subaru Legacy B4 2.0 GT,,2005,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Subaru_Legacy_B4_2.0_GT
3776,9,Forza Horizon 3,Toyota,Toyota Yaris S,,2008,Traffic,,,,,,,,,,,,,,,https://forza.fandom.com/wiki/Toyota_Yaris_S
3777,10,Forza Motorsport 7,Abarth,Abarth 595 esseesse,,1968,Buy Cars,28000,E,109,Major Micros,,,Tier 1: Common,,3.0,3.0,3.7,3.7,,,https://forza.fandom.com/wiki/Abarth_595_esseesse
3778,10,Forza Motorsport 7,Abarth,Abarth 695 Biposto,,2016,Buy Cars,48000,D,373,Modern Hot Hatch,,,Tier 1: Common,,5.3,6.4,4.5,4.7,,,https://forza.fandom.com/wiki/Abarth_695_Biposto
3779,10,Forza Motorsport 7,Abarth,Abarth Fiat 131,,1980,Buy Cars,34000,E,284,Showroom Rally,,,Tier 1: Common,,4.8,6.0,3.9,4.2,,,https://forza.fandom.com/wiki/Abarth_Fiat_131
3780,10,Forza Motorsport 7,Abarth,Abarth Punto SuperSport,,2013,Buy Cars,42500,D,363,Modern Hot Hatch,,,Tier 1: Common,,5.0,6.5,4.5,4.6,,,https://forza.fandom.com/wiki/Abarth_Punto_SuperSport
3781,10,Forza Motorsport 7,Acura,Acura Integra Type-R,,2001,Buy Cars,38500,D,357,Sport Compact Icons,,,Tier 1: Common,,5.7,6.6,4.0,4.3,,,https://forza.fandom.com/wiki/Acura_Integra_Type-R
3782,10,Forza Motorsport 7,Acura,Acura NSX (2017),Acura NSX,2017,Buy Cars,225000,S,736,Sport GT,,,Tier 3: Rare,,7.0,8.8,5.3,5.2,,,https://forza.fandom.com/wiki/Acura_NSX_(2017)
3783,10,Forza Motorsport 7,Acura,Acura NSX (2017),Acura NSX Forza Edition,2017,Championship,600000,S,774,Sport GT,,,Tier 5: Legendary,,6.8,8.8,6.0,5.9,,,https://forza.fandom.com/wiki/Acura_NSX_(2017)
3784,10,Forza Motorsport 7,Acura,Acura RSX Type-S,,2002,Buy Cars,27000,D,339,Sport Compact Icons,,,Tier 1: Common,,5.8,6.5,3.9,4.2,,,https://forza.fandom.com/wiki/Acura_RSX_Type-S
3785,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo 4C,,2014,Buy Cars,135000,B,532,Sport Coupe,,,Tier 3: Rare,,5.9,7.3,4.9,5.2,,,https://forza.fandom.com/wiki/Alfa_Romeo_4C
3786,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo 8C 2300 Spider,,1932,"Buy Cars, March Car Pack",500000,E,290,The Birth Of Grand Prix,,,Tier 4: Super Rare,,4.4,6.5,4.2,4.2,,,https://forza.fandom.com/wiki/Alfa_Romeo_8C_2300_Spider
3787,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo 8C Competizione,,2007,Buy Cars,650000,B,596,Supercar Renaissance,,,Tier 5: Legendary,,7.2,8.0,4.7,4.9,,,https://forza.fandom.com/wiki/Alfa_Romeo_8C_Competizione
3788,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo 33 Stradale,,1968,Buy Cars,900000,B,600,Vintage GT Racing,,,Tier 5: Legendary,,6.5,8.3,4.9,5.3,,,https://forza.fandom.com/wiki/Alfa_Romeo_33_Stradale
3789,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo 155 Q4,,1992,Buy Cars,36500,D,355,Sport Touring Icons,,,Tier 1: Common,,5.6,6.4,4.0,4.3,,,https://forza.fandom.com/wiki/Alfa_Romeo_155_Q4
3790,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo 158,,1950,Buy Cars,500000,B,574,The Birth Of Grand Prix,,,Tier 4: Super Rare,,6.1,8.2,4.5,4.9,,,https://forza.fandom.com/wiki/Alfa_Romeo_158
3791,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo Giulia Quadrifoglio,,2017,"Buy Cars, Samsung QLED Car Pack",120000,A,605,Sport Touring,,,Tier 3: Rare,,7.4,7.9,5.2,5.1,,,https://forza.fandom.com/wiki/Alfa_Romeo_Giulia_Quadrifoglio
3792,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo Giulia Sprint GTA Stradale,,1965,Buy Cars,73000,E,272,Vintage Sport Compact,,,Tier 2: Uncommon,,4.2,6.3,3.5,3.7,,,https://forza.fandom.com/wiki/Alfa_Romeo_Giulia_Sprint_GTA_Stradale
3793,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo Giulia TZ2,,1965,Buy Cars,800000,C,488,Vintage GT Racing,,,Tier 5: Legendary,,5.7,7.7,4.5,4.9,,,https://forza.fandom.com/wiki/Alfa_Romeo_Giulia_TZ2
3794,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo Giulietta Quadrifoglio Verde,,2011,Buy Cars,45000,D,391,Modern Hot Hatch,,,Tier 1: Common,,5.7,6.7,4.2,4.5,,,https://forza.fandom.com/wiki/Alfa_Romeo_Giulietta_Quadrifoglio_Verde
3795,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo Giulietta Sprint Veloce,,1958,"Buy Cars, Top Gear Car Pack",35000,E,228,Vintage Sport Compact,,,Tier 1: Common,,4.1,5.2,3.3,3.6,,,https://forza.fandom.com/wiki/Alfa_Romeo_Giulietta_Sprint_Veloce
3796,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo GTV-6,,1986,Buy Cars,37500,E,276,Early Sport Touring,,,Tier 1: Common,,4.9,5.7,3.9,4.0,,,https://forza.fandom.com/wiki/Alfa_Romeo_GTV-6
3797,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo Milano Quadrifoglio Verde,,1992,Buy Cars,37500,E,291,Early Sport Touring,,,Tier 1: Common,,5.1,6.0,3.9,4.0,,,https://forza.fandom.com/wiki/Alfa_Romeo_Milano_Quadrifoglio_Verde
3798,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo Montreal,,1970,Buy Cars,115000,E,288,Vintage Sport GT,,,Tier 3: Rare,,5.5,5.9,3.7,4.0,,,https://forza.fandom.com/wiki/Alfa_Romeo_Montreal
3799,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo P3,,1934,Showcase,500000,A,624,The Birth Of Grand Prix,,,Tier 4: Super Rare,,6.2,8.5,5.0,5.1,,,https://forza.fandom.com/wiki/Alfa_Romeo_P3
3800,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo Spider Quadrifoglio Verde,,1986,Buy Cars,37000,E,259,Sport Compact Icons,,,Tier 1: Common,,4.6,5.3,3.9,4.2,,,https://forza.fandom.com/wiki/Alfa_Romeo_Spider_Quadrifoglio_Verde
3801,10,Forza Motorsport 7,Alfa Romeo,Alfa Romeo SZ Sprint Zagato,,1990,Buy Cars,79000,D,369,Early Sport Touring,,,Tier 2: Uncommon,,5.7,6.4,4.4,4.7,,,https://forza.fandom.com/wiki/Alfa_Romeo_SZ_Sprint_Zagato
3802,10,Forza Motorsport 7,Alumi Craft,Alumi Craft Class 10 Race Car,,2015,Buy Cars,85000,D,322,Off-Road Buggies,,,Tier 2: Uncommon,,4.2,6.8,4.6,4.5,,,https://forza.fandom.com/wiki/Alumi_Craft_Class_10_Race_Car
3803,10,Forza Motorsport 7,AMC,AMC Javelin AMX,,1971,Buy Cars,53000,D,356,Historic Road Racing,,,Tier 2: Uncommon,,4.7,7.2,3.7,3.9,,,https://forza.fandom.com/wiki/AMC_Javelin_AMX
3804,10,Forza Motorsport 7,AMC,AMC Rebel 'The Machine',,1970,Buy Cars,40500,D,337,Historic Road Racing,,,Tier 1: Common,,5.3,7.2,3.6,3.7,,,https://forza.fandom.com/wiki/AMC_Rebel_'The_Machine'
3805,10,Forza Motorsport 7,AMC,AMC Pacer X,,1970,Buy Cars,20000,E,209,Hot Hatch Genesis,,,Tier 1: Common,,4.3,4.5,3.3,3.5,,,https://forza.fandom.com/wiki/AMC_Pacer_X
3806,10,Forza Motorsport 7,Ariel,Ariel Atom 500 V8,,2013,Buy Cars,155000,R,857,Track Toys,,,Tier 3: Rare,,6.5,9.5,6.7,6.8,,,https://forza.fandom.com/wiki/Ariel_Atom_500_V8
3807,10,Forza Motorsport 7,Ariel,Ariel Nomad,,2016,Buy Cars,205000,B,521,Ariel Nomad Spec,,,Tier 3: Rare,,5.3,8.6,4.9,4.7,,,https://forza.fandom.com/wiki/Ariel_Nomad
3808,10,Forza Motorsport 7,Aston Martin,Aston Martin #18 Aston Martin AMR1,Aston Martin 18 Aston Martin AMR1,1989,"Buy Cars, Update",160000,P,987,Early Prototype Racers,,,Tier 5: Legendary,,7.9,9.8,8.7,8.9,,,https://forza.fandom.com/wiki/Aston_Martin_18_Aston_Martin_AMR1
3809,10,Forza Motorsport 7,Aston Martin,Aston Martin #007 Aston Martin Racing DBR9,Aston Martin DBR9,2006,Buy Cars,400000,R,881,Forza GT,,,Tier 4: Super Rare,,6.9,9.1,7.4,7.4,,,https://forza.fandom.com/wiki/Aston_Martin_DBR9
3810,10,Forza Motorsport 7,Aston Martin,Aston Martin #7 Aston Martin Racing V12 Vantage GT3,Aston Martin 7 Aston Martin Racing V12 Vantage GT3,2017,"Buy Cars, Dell Gaming Car Pack",400000,R,833,Forza GT,,,Tier 4: Super Rare,,6.7,8.9,6.9,7.0,,,https://forza.fandom.com/wiki/Aston_Martin_7_Aston_Martin_Racing_V12_Vantage_GT3
3811,10,Forza Motorsport 7,Aston Martin,Aston Martin DB4 GT Zagato,,1960,Buy Cars,200000,D,366,Vintage Sport Coupe,,,Tier 3: Rare,,6.5,7.0,3.7,4.0,,,https://forza.fandom.com/wiki/Aston_Martin_DB4_GT_Zagato
3812,10,Forza Motorsport 7,Aston Martin,Aston Martin DB5,,1964,Buy Cars,185000,D,341,Vintage Sport Coupe,,,Tier 3: Rare,,5.6,6.9,3.7,3.9,,,https://forza.fandom.com/wiki/Aston_Martin_DB5
3813,10,Forza Motorsport 7,Aston Martin,Aston Martin DB11,,2017,Buy Cars,300000,A,653,Sport GT,,,Tier 4: Super Rare,,7.4,8.2,5.1,5.2,,,https://forza.fandom.com/wiki/Aston_Martin_DB11
3814,10,Forza Motorsport 7,Aston Martin,Aston Martin DBR1,,1958,Showcase,1000000,B,508,Vintage GT Racing,,,Tier 5: Legendary,,6.7,7.6,4.3,4.7,,,https://forza.fandom.com/wiki/Aston_Martin_DBR1
3815,10,Forza Motorsport 7,Aston Martin,Aston Martin DBS,,2008,Buy Cars,325000,B,599,Sport GT,,,Tier 4: Super Rare,,7.5,8.0,5.0,5.1,,,https://forza.fandom.com/wiki/Aston_Martin_DBS
3816,10,Forza Motorsport 7,Aston Martin,Aston Martin One-77,,2010,Buy Cars,1035000,S,736,Exotic GT,,,Tier 5: Legendary,,8.2,8.8,5.4,5.5,,,https://forza.fandom.com/wiki/Aston_Martin_One-77
3817,10,Forza Motorsport 7,Aston Martin,Aston Martin V8 Vantage,,1977,Buy Cars,205000,D,394,Vintage Sport GT,,,Tier 3: Rare,,6.6,7.1,4.0,4.2,,,https://forza.fandom.com/wiki/Aston_Martin_V8_Vantage
3818,10,Forza Motorsport 7,Aston Martin,Aston Martin V8 Vantage V600,,1998,Buy Cars,230000,B,554,Sport GT Icons,,,Tier 3: Rare,,7.5,8.0,5.0,5.1,,,https://forza.fandom.com/wiki/Aston_Martin_V8_Vantage_V600
3819,10,Forza Motorsport 7,Aston Martin,Aston Martin V12 Vantage S,,2013,Buy Cars,230000,A,638,Sport Touring,,,Tier 3: Rare,,7.7,8.1,5.0,5.1,,,https://forza.fandom.com/wiki/Aston_Martin_V12_Vantage_S
3820,10,Forza Motorsport 7,Aston Martin,Aston Martin V12 Zagato,,2012,Buy Cars,370000,A,622,Sport GT,,,Tier 4: Super Rare,,7.4,7.9,5.3,5.4,,,https://forza.fandom.com/wiki/Aston_Martin_V12_Zagato
3821,10,Forza Motorsport 7,Aston Martin,Aston Martin Vanquish,,2012,Buy Cars,345000,A,644,Sport GT,,,Tier 4: Super Rare,,7.7,8.1,5.2,5.3,,,https://forza.fandom.com/wiki/Aston_Martin_Vanquish
3822,10,Forza Motorsport 7,Aston Martin,Aston Martin Vantage GT12,,2016,Buy Cars,350000,S,710,Exotic GT,,,Tier 4: Super Rare,,6.9,8.4,5.9,5.9,,,https://forza.fandom.com/wiki/Aston_Martin_Vantage_GT12
3823,10,Forza Motorsport 7,Aston Martin,Aston Martin Vulcan,,2016,Showcase,1450000,R,875,Hypercars,,,Tier 5: Legendary,,7.5,8.9,7.2,7.3,,,https://forza.fandom.com/wiki/Aston_Martin_Vulcan
3824,10,Forza Motorsport 7,Audi,Audi #1 Audi Sport RS 3 LMS,Audi 1 Audi Sport RS 3 LMS,2018,"Buy Cars, Update",100000,S,716,Forza Touring Cars,,,Tier 2: Uncommon,,6.1,7.8,6.5,6.7,,,https://forza.fandom.com/wiki/Audi_1_Audi_Sport_RS_3_LMS
3825,10,Forza Motorsport 7,Audi,Audi #1 Team Joest R18 e-tron quattro,Audi 1 Team Joest R18 e-tron quattro,2012,Buy Cars,1250000,P,992,Forza P1,,,Tier 5: Legendary,,7.6,9.9,8.8,8.9,,,https://forza.fandom.com/wiki/Audi_1_Team_Joest_R18_e-tron_quattro
3826,10,Forza Motorsport 7,Audi,Audi #2 Audi Sport quattro S1,Audi 2 Audi Sport quattro S1,1986,Buy Cars,245000,S,799,Rally Heroes,,,Tier 3: Rare,,6.4,8.9,6.3,6.4,,,https://forza.fandom.com/wiki/Audi_2_Audi_Sport_quattro_S1
3827,10,Forza Motorsport 7,Audi,Audi #2 Audi Sport Team Joest R15++ TDI,Audi 2 Audi Sport Team Joest R15++ TDI,2011,Buy Cars,1250000,P,983,Forza P1,,,Tier 5: Legendary,,7.9,9.5,8.6,8.7,,,https://forza.fandom.com/wiki/Audi_2_Audi_Sport_Team_Joest_R15++_TDI
3828,10,Forza Motorsport 7,Audi,Audi #2 Audi Team Joest R18 e-tron quattro,Audi 2 Audi Team Joest R18 e-tron quattro,2014,Buy Cars,1250000,P,997,Forza P1,,,Tier 5: Legendary,,7.6,10.0,8.6,8.7,,,https://forza.fandom.com/wiki/Audi_2_Audi_Team_Joest_R18_e-tron_quattro
3829,10,Forza Motorsport 7,Audi,Audi #4 Audi 90 quattro IMSA GTO,Audi 4 Audi 90 quattro IMSA GTO,1989,Showcase,250000,R,859,GT Racing Reborn,,,Tier 3: Rare,,7.0,9.5,6.7,6.8,,,https://forza.fandom.com/wiki/Audi_4_Audi_90_quattro_IMSA_GTO
3830,10,Forza Motorsport 7,Audi,Audi #17 Rotek Racing TT RS,Audi 17 Rotek Racing TT RS,2017,"Buy Cars, Dell Gaming Car Pack",400000,R,834,Forza GT,,,Tier 4: Super Rare,,6.5,8.4,7.2,7.3,,,https://forza.fandom.com/wiki/Audi_17_Rotek_Racing_TT_RS
3831,10,Forza Motorsport 7,Audi,Audi #45 Flying Lizard Motorsports R8 LMS ultra,Audi 45 Flying Lizard Motorsports R8 LMS ultra,2014,Showcase,400000,R,810,Forza GT,,,Tier 4: Super Rare,,6.9,8.7,6.9,7.0,,,https://forza.fandom.com/wiki/Audi_45_Flying_Lizard_Motorsports_R8_LMS_ultra
3832,10,Forza Motorsport 7,Audi,Audi #67 Rotek Racing S3 Saloon,Audi 67 Rotek Racing S3 Saloon,2014,Buy Cars,100000,S,743,Forza Touring Cars,,,Tier 2: Uncommon,,5.7,8.0,6.4,6.6,,,https://forza.fandom.com/wiki/Audi_67_Rotek_Racing_S3_Saloon
3833,10,Forza Motorsport 7,Audi,Audi Q7 V12 TDI,,2009,Buy Cars,87000,C,425,Modern SUV,,,Tier 2: Uncommon,,6.6,7.1,3.9,3.8,,,https://forza.fandom.com/wiki/Audi_Q7_V12_TDI
3834,10,Forza Motorsport 7,Audi,Audi R8 Coupé V10 plus 5.2 FSI quattro,,2013,Buy Cars,290000,S,713,Exotic GT,,,Tier 4: Super Rare,,7.5,8.5,5.3,5.3,,,https://forza.fandom.com/wiki/Audi_R8_Coupé_V10_plus_5.2_FSI_quattro
3835,10,Forza Motorsport 7,Audi,Audi R8 V10 plus,,2016,Buy Cars,295000,S,748,Exotic GT,,,Tier 4: Super Rare,,8.0,8.9,5.4,5.4,,,https://forza.fandom.com/wiki/Audi_R8_V10_plus
3836,10,Forza Motorsport 7,Audi,Audi RS 2 Avant,,1995,Buy Cars,56000,C,460,Early Sport Touring,,,Tier 2: Uncommon,,6.2,6.8,4.4,4.5,,,https://forza.fandom.com/wiki/Audi_RS_2_Avant
3837,10,Forza Motorsport 7,Audi,Audi RS 3 Sportback,,2011,Buy Cars,71000,C,473,Modern Hot Hatch,,,Tier 2: Uncommon,,6.2,7.0,4.4,4.6,,,https://forza.fandom.com/wiki/Audi_RS_3_Sportback
3838,10,Forza Motorsport 7,Audi,Audi RS 4,,2006,Buy Cars,93000,B,553,Sport Touring Icons,,,Tier 2: Uncommon,,7.1,7.6,4.5,4.6,,,https://forza.fandom.com/wiki/Audi_RS_4
3839,10,Forza Motorsport 7,Audi,Audi RS 4 Avant (2001),Audi RS 4 Avant,2001,Buy Cars,94000,B,515,Sport Touring Icons,,,Tier 2: Uncommon,,6.6,7.1,4.5,4.7,,,https://forza.fandom.com/wiki/Audi_RS_4_Avant_(2001)
3840,10,Forza Motorsport 7,Audi,Audi RS 4 Avant (2013),Audi RS 4 Avant,2013,Buy Cars,145000,B,590,Sport Touring,,,Tier 3: Rare,,7.2,7.6,4.8,4.7,,,https://forza.fandom.com/wiki/Audi_RS_4_Avant_(2013)
3841,10,Forza Motorsport 7,Audi,Audi RS 5 Coupé,,2011,Buy Cars,97000,B,568,Sport Luxury,,,Tier 2: Uncommon,,6.9,7.4,4.8,4.8,,,https://forza.fandom.com/wiki/Audi_RS_5_Coupé
3842,10,Forza Motorsport 7,Audi,Audi RS 6 (2003),Audi RS 6,2003,Buy Cars,105000,C,495,Early Sport Luxury,,,Tier 3: Rare,,7.0,7.5,4.1,4.2,,,https://forza.fandom.com/wiki/Audi_RS_6_(2003)
3843,10,Forza Motorsport 7,Audi,Audi RS 6 (2009),Audi RS 6,2009,Buy Cars,155000,B,581,Sport Luxury,,,Tier 3: Rare,,7.7,7.5,4.7,4.7,,,https://forza.fandom.com/wiki/Audi_RS_6_(2009)
3844,10,Forza Motorsport 7,Audi,Audi RS 6 Avant,,2015,Buy Cars,150000,A,642,Sport Luxury,,,Tier 3: Rare,,7.6,8.1,5.0,4.8,,,https://forza.fandom.com/wiki/Audi_RS_6_Avant
3845,10,Forza Motorsport 7,Audi,Audi RS 7 Sportback,,2013,Buy Cars,225000,A,614,Sport Luxury,,,Tier 3: Rare,,7.7,7.9,4.6,4.6,,,https://forza.fandom.com/wiki/Audi_RS_7_Sportback
3846,10,Forza Motorsport 7,Audi,Audi S1,,2015,Buy Cars,44000,C,420,Modern Hot Hatch,,,Tier 1: Common,,5.9,6.8,4.4,4.6,,,https://forza.fandom.com/wiki/Audi_S1
3847,10,Forza Motorsport 7,Audi,Audi S3 Sedan,,2015,Buy Cars,46000,C,497,Sport Compact,,,Tier 1: Common,,6.5,7.1,4.4,4.6,,,https://forza.fandom.com/wiki/Audi_S3_Sedan
3848,10,Forza Motorsport 7,Audi,Audi S4 (2004),Audi S4,2004,Buy Cars,91000,C,460,Sport Touring Icons,,,Tier 2: Uncommon,,6.7,7.1,4.2,4.3,,,https://forza.fandom.com/wiki/Audi_S4_(2004)
3849,10,Forza Motorsport 7,Audi,Audi Sport quattro,,1983,Buy Cars,75000,C,477,Showroom Rally,,,Tier 2: Uncommon,,5.8,7.1,4.3,4.5,,,https://forza.fandom.com/wiki/Audi_Sport_quattro
3850,10,Forza Motorsport 7,Audi,Audi TT RS Coupé,,2010,Buy Cars,66000,B,557,Sport Coupe,,,Tier 2: Uncommon,,6.8,7.4,4.6,4.9,,,https://forza.fandom.com/wiki/Audi_TT_RS_Coupé
3851,10,Forza Motorsport 7,Audi,Audi TTS Coupé,,2015,Buy Cars,62000,B,533,Sport Coupe,,,Tier 2: Uncommon,,6.6,7.0,4.6,5.0,,,https://forza.fandom.com/wiki/Audi_TTS_Coupé
3852,10,Forza Motorsport 7,Auto Union,Auto Union Type D,,1939,Buy Cars,500000,A,602,The Birth Of Grand Prix,,,Tier 4: Super Rare,,8.6,8.3,4.3,4.7,,,https://forza.fandom.com/wiki/Auto_Union_Type_D
3853,10,Forza Motorsport 7,BAC,BAC Mono,,2014,Buy Cars,165000,S,741,Track Toys,,,Tier 3: Rare,,5.7,8.8,6.2,6.4,,,https://forza.fandom.com/wiki/BAC_Mono
3854,10,Forza Motorsport 7,Bentley,Bentley #17A Liqui Moly M-Sport Continental GT3,Bentley Continental GT3,2017,Buy Cars,400000,R,831,Forza GT,,,Tier 4: Super Rare,,6.6,8.9,7.0,7.0,,,https://forza.fandom.com/wiki/Bentley_Continental_GT3
3855,10,Forza Motorsport 7,Bentley,Bentley Bentayga,,2016,Buy Cars,235000,B,565,Modern SUV,,,Tier 3: Rare,,7.2,7.8,4.2,4.2,,,https://forza.fandom.com/wiki/Bentley_Bentayga
3856,10,Forza Motorsport 7,Bentley,Bentley Continental GT Speed,,2013,Buy Cars,290000,A,607,Sport Luxury,,,Tier 4: Super Rare,,7.8,7.9,4.5,4.5,,,https://forza.fandom.com/wiki/Bentley_Continental_GT_Speed
3857,10,Forza Motorsport 7,Bentley,Bentley Continental Supersports (2017),Bentley Continental Supersports,2017,Buy Cars,315000,A,650,Sport Luxury,,,Tier 4: Super Rare,,7.8,8.3,4.6,4.6,,,https://forza.fandom.com/wiki/Bentley_Continental_Supersports_(2017)
3858,10,Forza Motorsport 7,Bentley,Bentley EXP 10 Speed 6 Concept,,2015,Buy Cars,385000,A,670,Sport Luxury,,,Tier 4: Super Rare,,8.2,8.3,4.7,4.8,,,https://forza.fandom.com/wiki/Bentley_EXP_10_Speed_6_Concept
3859,10,Forza Motorsport 7,BMW,BMW #1 BMW M Motorsport M8 GTE,BMW 1 BMW M Motorsport M8 GTE,2018,"Buy Cars, Update",400000,R,855,Forza GT,,,Tier 4: Super Rare,,7.2,8.9,6.9,7.1,,,https://forza.fandom.com/wiki/BMW_1_BMW_M_Motorsport_M8_GTE
